   2.4607343e+06   6.9077863e-01  -5.8677556e-01   7.0027208e-02   1.4822686e-01
   2.4607353e+06   6.9180910e-01  -5.8445997e-01   7.2663756e-02   1.4806869e-01
   2.4607363e+06   6.9289031e-01  -5.8214219e-01   7.5261054e-02   1.4783572e-01
   2.4607373e+06   6.9402159e-01  -5.7982344e-01   7.7817161e-02   1.4752833e-01
   2.4607383e+06   6.9520223e-01  -5.7750494e-01   8.0330173e-02   1.4714697e-01
   2.4607393e+06   6.9643146e-01  -5.7518789e-01   8.2798226e-02   1.4669218e-01
   2.4607403e+06   6.9770852e-01  -5.7287348e-01   8.5219500e-02   1.4616451e-01
   2.4607413e+06   6.9903258e-01  -5.7056290e-01   8.7592215e-02   1.4556462e-01
   2.4607423e+06   7.0040279e-01  -5.6825731e-01   8.9914644e-02   1.4489320e-01
   2.4607433e+06   7.0181827e-01  -5.6595789e-01   9.2185104e-02   1.4415103e-01
   2.4607443e+06   7.0327811e-01  -5.6366578e-01   9.4401965e-02   1.4333891e-01
   2.4607453e+06   7.0478136e-01  -5.6138212e-01   9.6563653e-02   1.4245772e-01
   2.4607463e+06   7.0632706e-01  -5.5910801e-01   9.8668645e-02   1.4150840e-01
   2.4607473e+06   7.0791421e-01  -5.5684456e-01   1.0071548e-01   1.4049195e-01
   2.4607483e+06   7.0954178e-01  -5.5459287e-01   1.0270275e-01   1.3940940e-01
   2.4607493e+06   7.1120872e-01  -5.5235399e-01   1.0462912e-01   1.3826185e-01
   2.4607503e+06   7.1291395e-01  -5.5012897e-01   1.0649330e-01   1.3705045e-01
   2.4607513e+06   7.1465637e-01  -5.4791884e-01   1.0829407e-01   1.3577640e-01
   2.4607523e+06   7.1643488e-01  -5.4572461e-01   1.1003030e-01   1.3444095e-01
   2.4607533e+06   7.1824831e-01  -5.4354727e-01   1.1170089e-01   1.3304539e-01
   2.4607543e+06   7.2009551e-01  -5.4138779e-01   1.1330482e-01   1.3159105e-01
   2.4607553e+06   7.2197531e-01  -5.3924709e-01   1.1484116e-01   1.3007932e-01
   2.4607563e+06   7.2388650e-01  -5.3712612e-01   1.1630903e-01   1.2851162e-01
   2.4607573e+06   7.2582787e-01  -5.3502575e-01   1.1770762e-01   1.2688941e-01
   2.4607583e+06   7.2779820e-01  -5.3294687e-01   1.1903620e-01   1.2521419e-01
   2.4607593e+06   7.2979624e-01  -5.3089031e-01   1.2029411e-01   1.2348748e-01
   2.4607603e+06   7.3182074e-01  -5.2885691e-01   1.2148077e-01   1.2171087e-01
   2.4607613e+06   7.3387044e-01  -5.2684745e-01   1.2259566e-01   1.1988594e-01
   2.4607623e+06   7.3594407e-01  -5.2486270e-01   1.2363835e-01   1.1801432e-01
   2.4607633e+06   7.3804034e-01  -5.2290340e-01   1.2460847e-01   1.1609766e-01
   2.4607643e+06   7.4015797e-01  -5.2097027e-01   1.2550573e-01   1.1413764e-01
   2.4607653e+06   7.4229567e-01  -5.1906400e-01   1.2632991e-01   1.1213596e-01
   2.4607663e+06   7.4445214e-01  -5.1718524e-01   1.2708088e-01   1.1009434e-01
   2.4607673e+06   7.4662608e-01  -5.1533462e-01   1.2775857e-01   1.0801451e-01
   2.4607683e+06   7.4881620e-01  -5.1351274e-01   1.2836298e-01   1.0589822e-01
   2.4607693e+06   7.5102119e-01  -5.1172019e-01   1.2889419e-01   1.0374724e-01
   2.4607703e+06   7.5323976e-01  -5.0995750e-01   1.2935234e-01   1.0156335e-01
   2.4607713e+06   7.5547061e-01  -5.0822519e-01   1.2973767e-01   9.9348318e-02
   2.4607723e+06   7.5771244e-01  -5.0652375e-01   1.3005047e-01   9.7103947e-02
   2.4607733e+06   7.5996398e-01  -5.0485363e-01   1.3029109e-01   9.4832025e-02
   2.4607743e+06   7.6222395e-01  -5.0321528e-01   1.3045997e-01   9.2534347e-02
   2.4607753e+06   7.6449106e-01  -5.0160908e-01   1.3055760e-01   9.0212708e-02
   2.4607763e+06   7.6676406e-01  -5.0003540e-01   1.3058454e-01   8.7868898e-02
   2.4607773e+06   7.6904169e-01  -4.9849461e-01   1.3054143e-01   8.5504703e-02
   2.4607783e+06   7.7132272e-01  -4.9698700e-01   1.3042896e-01   8.3121902e-02
   2.4607793e+06   7.7360590e-01  -4.9551287e-01   1.3024787e-01   8.0722263e-02
   2.4607803e+06   7.7589003e-01  -4.9407247e-01   1.2999898e-01   7.8307544e-02
   2.4607813e+06   7.7817389e-01  -4.9266604e-01   1.2968317e-01   7.5879489e-02
   2.4607823e+06   7.8045631e-01  -4.9129379e-01   1.2930135e-01   7.3439826e-02
   2.4607833e+06   7.8273611e-01  -4.8995588e-01   1.2885451e-01   7.0990266e-02
   2.4607843e+06   7.8501214e-01  -4.8865247e-01   1.2834368e-01   6.8532500e-02
   2.4607853e+06   7.8728326e-01  -4.8738369e-01   1.2776995e-01   6.6068196e-02
   2.4607863e+06   7.8954835e-01  -4.8614963e-01   1.2713445e-01   6.3599004e-02
   2.4607873e+06   7.9180632e-01  -4.8495037e-01   1.2643837e-01   6.1126542e-02
   2.4607883e+06   7.9405609e-01  -4.8378596e-01   1.2568293e-01   5.8652408e-02
   2.4607893e+06   7.9629661e-01  -4.8265641e-01   1.2486938e-01   5.6178168e-02
   2.4607903e+06   7.9852684e-01  -4.8156173e-01   1.2399906e-01   5.3705359e-02
   2.4607913e+06   8.0074577e-01  -4.8050190e-01   1.2307328e-01   5.1235488e-02
   2.4607923e+06   8.0295242e-01  -4.7947687e-01   1.2209345e-01   4.8770028e-02
   2.4607933e+06   8.0514583e-01  -4.7848657e-01   1.2106097e-01   4.6310418e-02
   2.4607943e+06   8.0732505e-01  -4.7753092e-01   1.1997729e-01   4.3858065e-02
   2.4607953e+06   8.0948917e-01  -4.7660980e-01   1.1884388e-01   4.1414335e-02
   2.4607963e+06   8.1163730e-01  -4.7572307e-01   1.1766225e-01   3.8980559e-02
   2.4607973e+06   8.1376859e-01  -4.7487061e-01   1.1643392e-01   3.6558031e-02
   2.4607983e+06   8.1588220e-01  -4.7405222e-01   1.1516043e-01   3.4148002e-02
   2.4607993e+06   8.1797732e-01  -4.7326773e-01   1.1384336e-01   3.1751687e-02
   2.4608003e+06   8.2005317e-01  -4.7251692e-01   1.1248429e-01   2.9370255e-02
   2.4608013e+06   8.2210899e-01  -4.7179959e-01   1.1108481e-01   2.7004838e-02
   2.4608023e+06   8.2414406e-01  -4.7111549e-01   1.0964655e-01   2.4656523e-02
   2.4608033e+06   8.2615768e-01  -4.7046436e-01   1.0817111e-01   2.2326354e-02
   2.4608043e+06   8.2814918e-01  -4.6984595e-01   1.0666015e-01   2.0015332e-02
   2.4608053e+06   8.3011792e-01  -4.6925997e-01   1.0511528e-01   1.7724413e-02
   2.4608063e+06   8.3206329e-01  -4.6870612e-01   1.0353816e-01   1.5454512e-02
   2.4608073e+06   8.3398468e-01  -4.6818409e-01   1.0193043e-01   1.3206496e-02
   2.4608083e+06   8.3588156e-01  -4.6769358e-01   1.0029373e-01   1.0981188e-02
   2.4608093e+06   8.3775339e-01  -4.6723425e-01   9.8629705e-02   8.7793673e-03
   2.4608103e+06   8.3959966e-01  -4.6680576e-01   9.6939992e-02   6.6017681e-03
   2.4608113e+06   8.4141990e-01  -4.6640776e-01   9.5226222e-02   4.4490789e-03
   2.4608123e+06   8.4321368e-01  -4.6603989e-01   9.3490020e-02   2.3219442e-03
   2.4608133e+06   8.4498056e-01  -4.6570179e-01   9.1733000e-02   2.2096327e-04
   2.4608143e+06   8.4672015e-01  -4.6539309e-01   8.9956764e-02  -1.8533086e-03
   2.4608153e+06   8.4843210e-01  -4.6511341e-01   8.8162903e-02  -3.9003604e-03
   2.4608163e+06   8.5011607e-01  -4.6486236e-01   8.6352989e-02  -5.9197250e-03
   2.4608173e+06   8.5177174e-01  -4.6463956e-01   8.4528582e-02  -7.9109785e-03
   2.4608183e+06   8.5339883e-01  -4.6444460e-01   8.2691222e-02  -9.8737402e-03
   2.4608193e+06   8.5499709e-01  -4.6427710e-01   8.0842427e-02  -1.1807672e-02
   2.4608203e+06   8.5656628e-01  -4.6413665e-01   7.8983698e-02  -1.3712477e-02
   2.4608213e+06   8.5810619e-01  -4.6402285e-01   7.7116510e-02  -1.5587900e-02
   2.4608223e+06   8.5961665e-01  -4.6393530e-01   7.5242317e-02  -1.7433727e-02
   2.4608233e+06   8.6109750e-01  -4.6387359e-01   7.3362545e-02  -1.9249783e-02
   2.4608243e+06   8.6254860e-01  -4.6383731e-01   7.1478596e-02  -2.1035932e-02
   2.4608253e+06   8.6396984e-01  -4.6382606e-01   6.9591844e-02  -2.2792079e-02
   2.4608263e+06   8.6536113e-01  -4.6383944e-01   6.7703634e-02  -2.4518163e-02
   2.4608273e+06   8.6672242e-01  -4.6387704e-01   6.5815281e-02  -2.6214161e-02
   2.4608283e+06   8.6805366e-01  -4.6393847e-01   6.3928070e-02  -2.7880088e-02
   2.4608293e+06   8.6935482e-01  -4.6402332e-01   6.2043254e-02  -2.9515990e-02
   2.4608303e+06   8.7062591e-01  -4.6413120e-01   6.0162054e-02  -3.1121951e-02
   2.4608313e+06   8.7186695e-01  -4.6426171e-01   5.8285658e-02  -3.2698085e-02
   2.4608323e+06   8.7307798e-01  -4.6441448e-01   5.6415220e-02  -3.4244538e-02
   2.4608333e+06   8.7425905e-01  -4.6458912e-01   5.4551859e-02  -3.5761490e-02
   2.4608343e+06   8.7541024e-01  -4.6478525e-01   5.2696660e-02  -3.7249147e-02
   2.4608353e+06   8.7653165e-01  -4.6500250e-01   5.0850670e-02  -3.8707745e-02
   2.4608363e+06   8.7762339e-01  -4.6524051e-01   4.9014902e-02  -4.0137550e-02
   2.4608373e+06   8.7868560e-01  -4.6549891e-01   4.7190331e-02  -4.1538852e-02
   2.4608383e+06   8.7971840e-01  -4.6577735e-01   4.5377895e-02  -4.2911966e-02
   2.4608393e+06   8.8072198e-01  -4.6607548e-01   4.3578497e-02  -4.4257234e-02
   2.4608403e+06   8.8169649e-01  -4.6639298e-01   4.1792997e-02  -4.5575019e-02
   2.4608413e+06   8.8264213e-01  -4.6672950e-01   4.0022223e-02  -4.6865706e-02
   2.4608423e+06   8.8355911e-01  -4.6708473e-01   3.8266960e-02  -4.8129702e-02
   2.4608433e+06   8.8444763e-01  -4.6745835e-01   3.6527957e-02  -4.9367433e-02
   2.4608443e+06   8.8530793e-01  -4.6785005e-01   3.4805926e-02  -5.0579344e-02
   2.4608453e+06   8.8614024e-01  -4.6825955e-01   3.3101537e-02  -5.1765896e-02
   2.4608463e+06   8.8694481e-01  -4.6868654e-01   3.1415424e-02  -5.2927567e-02
   2.4608473e+06   8.8772191e-01  -4.6913076e-01   2.9748183e-02  -5.4064851e-02
   2.4608483e+06   8.8847180e-01  -4.6959194e-01   2.8100370e-02  -5.5178255e-02
   2.4608493e+06   8.8919475e-01  -4.7006981e-01   2.6472505e-02  -5.6268297e-02
   2.4608503e+06   8.8989107e-01  -4.7056413e-01   2.4865066e-02  -5.7335509e-02
   2.4608513e+06   8.9056103e-01  -4.7107466e-01   2.3278498e-02  -5.8380432e-02
   2.4608523e+06   8.9120494e-01  -4.7160117e-01   2.1713207e-02  -5.9403616e-02
   2.4608533e+06   8.9182310e-01  -4.7214344e-01   2.0169559e-02  -6.0405621e-02
   2.4608543e+06   8.9241583e-01  -4.7270126e-01   1.8647886e-02  -6.1387012e-02
   2.4608553e+06   8.9298344e-01  -4.7327443e-01   1.7148484e-02  -6.2348359e-02
   2.4608563e+06   8.9352626e-01  -4.7386277e-01   1.5671610e-02  -6.3290240e-02
   2.4608573e+06   8.9404461e-01  -4.7446610e-01   1.4217487e-02  -6.4213234e-02
   2.4608583e+06   8.9453882e-01  -4.7508424e-01   1.2786303e-02  -6.5117923e-02
   2.4608593e+06   8.9500921e-01  -4.7571705e-01   1.1378211e-02  -6.6004891e-02
   2.4608603e+06   8.9545613e-01  -4.7636437e-01   9.9933285e-03  -6.6874722e-02
   2.4608613e+06   8.9587990e-01  -4.7702607e-01   8.6317404e-03  -6.7728001e-02
   2.4608623e+06   8.9628086e-01  -4.7770202e-01   7.2934982e-03  -6.8565309e-02
   2.4608633e+06   8.9665934e-01  -4.7839211e-01   5.9786206e-03  -6.9387225e-02
   2.4608643e+06   8.9701568e-01  -4.7909622e-01   4.6870947e-03  -7.0194327e-02
   2.4608653e+06   8.9735021e-01  -4.7981426e-01   3.4188757e-03  -7.0987186e-02
   2.4608663e+06   8.9766327e-01  -4.8054615e-01   2.1738885e-03  -7.1766368e-02
   2.4608673e+06   8.9795518e-01  -4.8129180e-01   9.5202795e-04  -7.2532434e-02
   2.4608683e+06   8.9822627e-01  -4.8205115e-01  -2.4684061e-04  -7.3285935e-02
   2.4608693e+06   8.9847687e-01  -4.8282413e-01  -1.4228803e-03  -7.4027418e-02
   2.4608703e+06   8.9870730e-01  -4.8361069e-01  -2.5762821e-03  -7.4757418e-02
   2.4608713e+06   8.9891787e-01  -4.8441081e-01  -3.7072642e-03  -7.5476461e-02
   2.4608723e+06   8.9910891e-01  -4.8522443e-01  -4.8160709e-03  -7.6185064e-02
   2.4608733e+06   8.9928071e-01  -4.8605154e-01  -5.9029724e-03  -7.6883730e-02
   2.4608743e+06   8.9943358e-01  -4.8689211e-01  -6.9682633e-03  -7.7572953e-02
   2.4608753e+06   8.9956783e-01  -4.8774615e-01  -8.0122625e-03  -7.8253213e-02
   2.4608763e+06   8.9968373e-01  -4.8861365e-01  -9.0353119e-03  -7.8924975e-02
   2.4608773e+06   8.9978159e-01  -4.8949461e-01  -1.0037776e-02  -7.9588692e-02
   2.4608783e+06   8.9986167e-01  -4.9038904e-01  -1.1020039e-02  -8.0244802e-02
   2.4608793e+06   8.9992425e-01  -4.9129697e-01  -1.1982509e-02  -8.0893727e-02
   2.4608803e+06   8.9996960e-01  -4.9221843e-01  -1.2925611e-02  -8.1535873e-02
   2.4608813e+06   8.9999797e-01  -4.9315344e-01  -1.3849790e-02  -8.2171631e-02
   2.4608823e+06   9.0000960e-01  -4.9410203e-01  -1.4755509e-02  -8.2801371e-02
   2.4608833e+06   9.0000475e-01  -4.9506426e-01  -1.5643247e-02  -8.3425450e-02
   2.4608843e+06   8.9998365e-01  -4.9604018e-01  -1.6513502e-02  -8.4044205e-02
   2.4608853e+06   8.9994651e-01  -4.9702982e-01  -1.7366783e-02  -8.4657952e-02
   2.4608863e+06   8.9989355e-01  -4.9803326e-01  -1.8203619e-02  -8.5266993e-02
   2.4608873e+06   8.9982498e-01  -4.9905055e-01  -1.9024546e-02  -8.5871606e-02
   2.4608883e+06   8.9974099e-01  -5.0008175e-01  -1.9830119e-02  -8.6472051e-02
   2.4608893e+06   8.9964177e-01  -5.0112694e-01  -2.0620899e-02  -8.7068568e-02
   2.4608903e+06   8.9952749e-01  -5.0218618e-01  -2.1397462e-02  -8.7661376e-02
   2.4608913e+06   8.9939832e-01  -5.0325954e-01  -2.2160392e-02  -8.8250674e-02
   2.4608923e+06   8.9925442e-01  -5.0434711e-01  -2.2910283e-02  -8.8836637e-02
   2.4608933e+06   8.9909592e-01  -5.0544895e-01  -2.3647734e-02  -8.9419423e-02
   2.4608943e+06   8.9892298e-01  -5.0656514e-01  -2.4373355e-02  -8.9999164e-02
   2.4608953e+06   8.9873570e-01  -5.0769577e-01  -2.5087760e-02  -9.0575972e-02
   2.4608963e+06   8.9853420e-01  -5.0884091e-01  -2.5791570e-02  -9.1149938e-02
   2.4608973e+06   8.9831859e-01  -5.1000063e-01  -2.6485407e-02  -9.1721129e-02
   2.4608983e+06   8.9808896e-01  -5.1117502e-01  -2.7169900e-02  -9.2289591e-02
   2.4608993e+06   8.9784538e-01  -5.1236416e-01  -2.7845678e-02  -9.2855345e-02
   2.4609003e+06   8.9758794e-01  -5.1356811e-01  -2.8513374e-02  -9.3418394e-02
   2.4609013e+06   8.9731668e-01  -5.1478696e-01  -2.9173621e-02  -9.3978713e-02
   2.4609023e+06   8.9703166e-01  -5.1602077e-01  -2.9827049e-02  -9.4536258e-02
   2.4609033e+06   8.9673292e-01  -5.1726962e-01  -3.0474292e-02  -9.5090961e-02
   2.4609043e+06   8.9642047e-01  -5.1853357e-01  -3.1115978e-02  -9.5642732e-02
   2.4609053e+06   8.9609435e-01  -5.1981268e-01  -3.1752733e-02  -9.6191458e-02
   2.4609063e+06   8.9575454e-01  -5.2110702e-01  -3.2385182e-02  -9.6737002e-02
   2.4609073e+06   8.9540106e-01  -5.2241663e-01  -3.3013942e-02  -9.7279207e-02
   2.4609083e+06   8.9503387e-01  -5.2374156e-01  -3.3639627e-02  -9.7817893e-02
   2.4609093e+06   8.9465297e-01  -5.2508187e-01  -3.4262843e-02  -9.8352857e-02
   2.4609103e+06   8.9425830e-01  -5.2643759e-01  -3.4884190e-02  -9.8883873e-02
   2.4609113e+06   8.9384982e-01  -5.2780876e-01  -3.5504260e-02  -9.9410696e-02
   2.4609123e+06   8.9342748e-01  -5.2919539e-01  -3.6123637e-02  -9.9933057e-02
   2.4609133e+06   8.9299122e-01  -5.3059752e-01  -3.6742894e-02  -1.0045067e-01
   2.4609143e+06   8.9254094e-01  -5.3201515e-01  -3.7362595e-02  -1.0096321e-01
   2.4609153e+06   8.9207657e-01  -5.3344829e-01  -3.7983292e-02  -1.0147037e-01
   2.4609163e+06   8.9159802e-01  -5.3489694e-01  -3.8605526e-02  -1.0197177e-01
   2.4609173e+06   8.9110518e-01  -5.3636109e-01  -3.9229824e-02  -1.0246706e-01
   2.4609183e+06   8.9059794e-01  -5.3784071e-01  -3.9856701e-02  -1.0295583e-01
   2.4609193e+06   8.9007617e-01  -5.3933578e-01  -4.0486657e-02  -1.0343768e-01
   2.4609203e+06   8.8953975e-01  -5.4084627e-01  -4.1120178e-02  -1.0391217e-01
   2.4609213e+06   8.8898854e-01  -5.4237211e-01  -4.1757735e-02  -1.0437886e-01
   2.4609223e+06   8.8842240e-01  -5.4391326e-01  -4.2399780e-02  -1.0483727e-01
   2.4609233e+06   8.8784117e-01  -5.4546964e-01  -4.3046751e-02  -1.0528692e-01
   2.4609243e+06   8.8724470e-01  -5.4704118e-01  -4.3699068e-02  -1.0572731e-01
   2.4609253e+06   8.8663281e-01  -5.4862779e-01  -4.4357130e-02  -1.0615791e-01
   2.4609263e+06   8.8600534e-01  -5.5022936e-01  -4.5021321e-02  -1.0657819e-01
   2.4609273e+06   8.8536211e-01  -5.5184578e-01  -4.5692003e-02  -1.0698759e-01
   2.4609283e+06   8.8470294e-01  -5.5347692e-01  -4.6369519e-02  -1.0738555e-01
   2.4609293e+06   8.8402763e-01  -5.5512265e-01  -4.7054192e-02  -1.0777148e-01
   2.4609303e+06   8.8333599e-01  -5.5678281e-01  -4.7746321e-02  -1.0814479e-01
   2.4609313e+06   8.8262782e-01  -5.5845724e-01  -4.8446186e-02  -1.0850486e-01
   2.4609323e+06   8.8190292e-01  -5.6014576e-01  -4.9154044e-02  -1.0885108e-01
   2.4609333e+06   8.8116109e-01  -5.6184818e-01  -4.9870129e-02  -1.0918279e-01
   2.4609343e+06   8.8040211e-01  -5.6356429e-01  -5.0594652e-02  -1.0949937e-01
   2.4609353e+06   8.7962578e-01  -5.6529389e-01  -5.1327799e-02  -1.0980014e-01
   2.4609363e+06   8.7883187e-01  -5.6703673e-01  -5.2069733e-02  -1.1008444e-01
   2.4609373e+06   8.7802017e-01  -5.6879256e-01  -5.2820594e-02  -1.1035159e-01
   2.4609383e+06   8.7719046e-01  -5.7056113e-01  -5.3580493e-02  -1.1060091e-01
   2.4609393e+06   8.7634253e-01  -5.7234216e-01  -5.4349520e-02  -1.1083169e-01
   2.4609403e+06   8.7547615e-01  -5.7413535e-01  -5.5127735e-02  -1.1104324e-01
   2.4609413e+06   8.7459110e-01  -5.7594041e-01  -5.5915175e-02  -1.1123485e-01
   2.4609423e+06   8.7368717e-01  -5.7775700e-01  -5.6711850e-02  -1.1140580e-01
   2.4609433e+06   8.7276414e-01  -5.7958480e-01  -5.7517742e-02  -1.1155537e-01
   2.4609443e+06   8.7182179e-01  -5.8142345e-01  -5.8332808e-02  -1.1168283e-01
   2.4609453e+06   8.7085990e-01  -5.8327258e-01  -5.9156977e-02  -1.1178747e-01
   2.4609463e+06   8.6987826e-01  -5.8513180e-01  -5.9990150e-02  -1.1186854e-01
   2.4609473e+06   8.6887667e-01  -5.8700073e-01  -6.0832200e-02  -1.1192532e-01
   2.4609483e+06   8.6785492e-01  -5.8887894e-01  -6.1682975e-02  -1.1195708e-01
   2.4609493e+06   8.6681281e-01  -5.9076601e-01  -6.2542292e-02  -1.1196307e-01
   2.4609503e+06   8.6575013e-01  -5.9266149e-01  -6.3409942e-02  -1.1194258e-01
   2.4609513e+06   8.6466670e-01  -5.9456491e-01  -6.4285688e-02  -1.1189487e-01
   2.4609523e+06   8.6356233e-01  -5.9647581e-01  -6.5169262e-02  -1.1181921e-01
   2.4609533e+06   8.6243685e-01  -5.9839368e-01  -6.6060372e-02  -1.1171488e-01
   2.4609543e+06   8.6129007e-01  -6.0031802e-01  -6.6958696e-02  -1.1158116e-01
   2.4609553e+06   8.6012183e-01  -6.0224830e-01  -6.7863882e-02  -1.1141734e-01
   2.4609563e+06   8.5893198e-01  -6.0418399e-01  -6.8775554e-02  -1.1122270e-01
   2.4609573e+06   8.5772036e-01  -6.0612453e-01  -6.9693304e-02  -1.1099656e-01
   2.4609583e+06   8.5648683e-01  -6.0806934e-01  -7.0616699e-02  -1.1073820e-01
   2.4609593e+06   8.5523126e-01  -6.1001786e-01  -7.1545276e-02  -1.1044696e-01
   2.4609603e+06   8.5395353e-01  -6.1196947e-01  -7.2478548e-02  -1.1012216e-01
   2.4609613e+06   8.5265353e-01  -6.1392356e-01  -7.3415997e-02  -1.0976314e-01
   2.4609623e+06   8.5133115e-01  -6.1587950e-01  -7.4357079e-02  -1.0936924e-01
   2.4609633e+06   8.4998631e-01  -6.1783665e-01  -7.5301225e-02  -1.0893982e-01
   2.4609643e+06   8.4861893e-01  -6.1979436e-01  -7.6247837e-02  -1.0847427e-01
   2.4609653e+06   8.4722894e-01  -6.2175194e-01  -7.7196292e-02  -1.0797198e-01
   2.4609663e+06   8.4581630e-01  -6.2370872e-01  -7.8145941e-02  -1.0743234e-01
